timestamp,fair,returns,fair_in_1_its,fair_1_its_ago,fair_in_2_its,fair_2_its_ago,fair_in_5_its,fair_5_its_ago,fair_in_10_its,fair_10_its_ago,fair_in_50_its,fair_50_its_ago,fair_in_100_its,fair_100_its_ago,fair_in_500_its,fair_500_its_ago,returns_in_1_its,returns_from_1_its_ago,returns_in_2_its,returns_from_2_its_ago,returns_in_5_its,returns_from_5_its_ago,returns_in_10_its,returns_from_10_its_ago,returns_in_50_its,returns_from_50_its_ago,returns_in_100_its,returns_from_100_its_ago,returns_in_500_its,returns_from_500_its_ago
77800,1823.5,0.0005483959418700301,1824.5,1823.5,1822.5,1823.5,1820.5,1822.5,1823.0,1822.0,1805.0,1847.5,1807.5,1834.5,,1849.5,0.0005483959418700301,0.0,-0.0005483959418700301,0.0,-0.0016451878256100905,0.0005486968449931413,-0.00027419797093501506,0.000823271130625686,-0.010145324924595559,-0.012990527740189444,-0.008774335069920482,-0.005996184246388662,,-0.014057853473911868
77900,1824.5,-0.0010961907371882709,1822.5,1823.5,1822.5,1823.5,1821.5,1823.5,1822.5,1821.5,1805.5,1845.5,1809.5,1833.5,,1849.0,-0.0010961907371882709,0.0005483959418700301,-0.0010961907371882709,0.0005483959418700301,-0.001644286105782406,0.0005483959418700301,-0.0010961907371882709,0.0016469942355201758,-0.010413812003288572,-0.011379030073150907,-0.00822143052891203,-0.004908644668666485,,-0.01325040562466198
78000,1822.5,0.0,1822.5,1824.5,1821.5,1823.5,1821.5,1824.5,1821.5,1816.0,1807.5,1845.0,1807.5,1835.5,,1850.5,0.0,-0.0010961907371882709,-0.0005486968449931413,-0.0005483959418700301,-0.0005486968449931413,-0.0010961907371882709,-0.0005486968449931413,0.003579295154185022,-0.00823045267489712,-0.012195121951219513,-0.00823045267489712,-0.007082538817760828,,-0.015131045663334234
78100,1822.5,-0.0005486968449931413,1821.5,1822.5,1820.5,1824.5,1822.0,1823.5,1821.5,1823.0,1806.5,1845.0,1810.5,1837.5,,1849.5,-0.0005486968449931413,0.0,-0.0010973936899862826,-0.0010961907371882709,-0.00027434842249657066,-0.0005483959418700301,-0.0005486968449931413,-0.00027427317608337906,-0.008779149519890261,-0.012195121951219513,-0.006584362139917695,-0.00816326530612245,,-0.014598540145985401
78200,1821.5,-0.0005489980785067252,1820.5,1822.5,1821.5,1822.5,1822.5,1823.5,1822.5,1823.0,1806.5,1844.5,1806.5,1836.5,,1850.5,-0.0005489980785067252,-0.0005486968449931413,0.0,-0.0005486968449931413,0.0005489980785067252,-0.0010967918837400603,0.0005489980785067252,-0.0008228195282501371,-0.008234971177600879,-0.0124695039306045,-0.008234971177600879,-0.008167710318540702,,-0.015671440151310456
78300,1820.5,0.0005492996429552321,1821.5,1821.5,1821.5,1822.5,1823.0,1823.5,1823.5,1822.5,1802.5,1844.5,1807.5,1836.5,,1850.5,0.0005492996429552321,-0.0005489980785067252,0.0005492996429552321,-0.0010973936899862826,0.0013732491073880802,-0.0016451878256100905,0.0016478989288656962,-0.0010973936899862826,-0.009887393573194177,-0.013011656275413392,-0.007140895358418017,-0.00871222433977675,,-0.01621183463928668
78400,1821.5,0.0,1821.5,1820.5,1822.0,1821.5,1822.5,1824.5,1821.5,1823.5,1804.5,1842.5,1807.5,1836.5,,1851.0,0.0,0.0005492996429552321,0.0002744990392533626,0.0,0.0005489980785067252,-0.001644286105782406,0.0,-0.0010967918837400603,-0.009332967334614329,-0.011397557666214383,-0.0076859730990941535,-0.008167710318540702,,-0.015937331172339277
78500,1821.5,0.0002744990392533626,1822.0,1821.5,1822.5,1820.5,1821.5,1822.5,1818.5,1824.5,1802.5,1840.5,1807.5,1837.0,,1848.5,0.0002744990392533626,0.0,0.0005489980785067252,0.0005492996429552321,0.0,-0.0005486968449931413,-0.0016469942355201758,-0.001644286105782406,-0.01043096349162778,-0.010323281716924749,-0.0076859730990941535,-0.008437670114316821,,-0.014606437652150393
78600,1822.0,0.00027442371020856203,1822.5,1821.5,1823.0,1821.5,1821.5,1822.5,1815.0,1823.5,1804.5,1839.5,1806.5,1840.0,,1848.5,0.00027442371020856203,0.0002744990392533626,0.0005488474204171241,0.0002744990392533626,-0.00027442371020856203,-0.00027434842249657066,-0.0038419319429198683,-0.0008225939128050452,-0.009604829857299671,-0.009513454743136722,-0.008507135016465422,-0.009782608695652175,,-0.014335948065999459
78700,1822.5,0.00027434842249657066,1823.0,1822.0,1822.5,1821.5,1822.5,1821.5,1817.0,1823.5,1803.5,1840.0,1808.5,1839.5,,1849.5,0.00027434842249657066,0.00027442371020856203,0.0,0.0005489980785067252,0.0,0.0005489980785067252,-0.003017832647462277,-0.0005483959418700301,-0.010425240054869684,-0.009510869565217392,-0.007681755829903978,-0.009241641750475673,,-0.014598540145985401
78800,1823.0,-0.00027427317608337906,1822.5,1822.5,1821.5,1822.0,1823.5,1820.5,1816.5,1823.5,1801.5,1839.5,1808.0,1837.5,,1849.5,-0.00027427317608337906,0.00027434842249657066,-0.0008228195282501371,0.0005488474204171241,0.00027427317608337906,0.0013732491073880802,-0.0035655512890839275,-0.00027419797093501506,-0.011793746571585299,-0.008969828757814623,-0.008228195282501372,-0.007891156462585034,,-0.014328196809948636
78900,1822.5,-0.0005486968449931413,1821.5,1823.0,1821.5,1822.5,1821.5,1821.5,1816.5,1824.5,1800.5,1839.0,1808.5,1836.5,,1851.5,-0.0005486968449931413,-0.00027427317608337906,-0.0005486968449931413,0.0,-0.0005486968449931413,0.0005489980785067252,-0.0032921810699588477,-0.0010961907371882709,-0.012071330589849109,-0.00897226753670473,-0.007681755829903978,-0.007623196297304655,,-0.015662975965433434
79000,1821.5,0.0,1821.5,1822.5,1822.5,1823.0,1818.5,1821.5,1816.5,1822.5,1799.5,1839.0,1808.5,1837.5,,1852.5,0.0,-0.0005486968449931413,0.0005489980785067252,-0.0008228195282501371,-0.0016469942355201758,0.0,-0.002744990392533626,-0.0005486968449931413,-0.012077957727147955,-0.009516041326808047,-0.007136975020587428,-0.008707482993197279,,-0.016734143049932523
79100,1821.5,0.0005489980785067252,1822.5,1821.5,1823.5,1822.5,1815.0,1822.0,1812.5,1822.5,1801.5,1839.0,1808.5,1838.5,,1851.5,0.0005489980785067252,0.0,0.0010979961570134504,-0.0005486968449931413,-0.003568487510293714,-0.00027442371020856203,-0.004940982706560527,-0.0005486968449931413,-0.010979961570134504,-0.009516041326808047,-0.007136975020587428,-0.009246668479738918,,-0.016203078584931137
79200,1822.5,0.0005486968449931413,1823.5,1821.5,1821.5,1821.5,1817.0,1822.5,1810.0,1821.5,1799.5,1833.5,1808.0,1839.5,,1851.5,0.0005486968449931413,0.0005489980785067252,-0.0005486968449931413,0.0005489980785067252,-0.003017832647462277,0.0,-0.006858710562414266,0.0005489980785067252,-0.01262002743484225,-0.0059994545950368145,-0.007956104252400549,-0.009241641750475673,,-0.015662975965433434
79300,1823.5,-0.0010967918837400603,1821.5,1822.5,1818.5,1821.5,1816.5,1823.0,1805.5,1820.5,1798.5,1832.5,1807.5,1840.5,,1851.5,-0.0010967918837400603,0.0005486968449931413,-0.002741979709350151,0.0010979961570134504,-0.003838771593090211,0.00027427317608337906,-0.009871126953660542,0.0016478989288656962,-0.013709898546750754,-0.0049113233287858115,-0.008774335069920482,-0.009236620483564249,,-0.015122873345935728
79400,1821.5,-0.0016469942355201758,1818.5,1823.5,1815.0,1822.5,1816.5,1822.5,1805.5,1821.5,1798.5,1830.5,1807.5,1840.5,,1852.5,-0.0016469942355201758,-0.0010967918837400603,-0.003568487510293714,-0.0005486968449931413,-0.002744990392533626,-0.0005486968449931413,-0.008783969256107603,0.0,-0.01262695580565468,-0.004916689429117728,-0.0076859730990941535,-0.010323281716924749,,-0.016734143049932523
79500,1818.5,-0.00192466318394281,1815.0,1821.5,1817.0,1823.5,1816.5,1821.5,1806.5,1821.5,1798.5,1832.5,1807.5,1839.5,,1851.5,-0.00192466318394281,-0.0016469942355201758,-0.0008248556502612042,-0.002741979709350151,-0.0010998075336816058,-0.0016469942355201758,-0.006598845202089634,-0.0016469942355201758,-0.010998075336816057,-0.007639836289222374,-0.006048941435248831,-0.011416145691764067,,-0.017823386443424252
79600,1815.0,0.0011019283746556473,1817.0,1818.5,1816.5,1821.5,1812.5,1821.5,1802.0,1822.0,1796.5,1831.5,1805.5,1840.5,,1853.5,0.0011019283746556473,-0.00192466318394281,0.0008264462809917355,-0.003568487510293714,-0.0013774104683195593,-0.003568487510293714,-0.007162534435261708,-0.0038419319429198683,-0.010192837465564738,-0.009009009009009009,-0.005234159779614325,-0.013854930725346373,,-0.020771513353115726
79700,1817.0,-0.000275178866263071,1816.5,1815.0,1816.5,1818.5,1810.0,1822.5,1805.5,1822.5,1800.5,1832.5,1807.5,1839.5,,1851.5,-0.000275178866263071,0.0011019283746556473,-0.000275178866263071,-0.0008248556502612042,-0.003852504127682994,-0.003017832647462277,-0.006329113924050633,-0.003017832647462277,-0.009080902586681342,-0.008458390177353342,-0.005228398458998349,-0.012231584669747214,,-0.018633540372670808
79800,1816.5,0.0,1816.5,1817.0,1816.5,1815.0,1805.5,1823.5,1806.0,1823.0,1800.5,1832.5,1806.5,1838.5,,1855.5,0.0,-0.000275178866263071,0.0,0.0008264462809917355,-0.006055601431323975,-0.003838771593090211,-0.005780346820809248,-0.0035655512890839275,-0.008808147536471236,-0.008731241473397,-0.005505092210294523,-0.011966276856132716,,-0.021018593371059015
79900,1816.5,0.0,1816.5,1816.5,1812.5,1817.0,1805.5,1821.5,1807.0,1822.5,1803.0,1832.5,1807.5,1839.5,,1855.5,0.0,0.0,-0.002202036884117809,-0.000275178866263071,-0.006055601431323975,-0.002744990392533626,-0.005229837599779796,-0.0032921810699588477,-0.007431874483897605,-0.008731241473397,-0.00495458298926507,-0.012503397662408263,,-0.021018593371059015
80000,1816.5,-0.002202036884117809,1812.5,1816.5,1810.0,1816.5,1806.5,1818.5,1801.5,1821.5,1802.5,1831.5,1806.5,1839.5,,1855.5,-0.002202036884117809,0.0,-0.0035783099366914397,0.0,-0.005505092210294523,-0.0010998075336816058,-0.008257638315441783,-0.002744990392533626,-0.007707129094412331,-0.00819000819000819,-0.005505092210294523,-0.012503397662408263,,-0.021018593371059015
80100,1812.5,-0.001379310344827586,1810.0,1816.5,1805.5,1816.5,1802.0,1815.0,1803.5,1821.5,1804.5,1832.5,1805.5,1840.5,,1854.5,-0.001379310344827586,-0.002202036884117809,-0.0038620689655172414,-0.002202036884117809,-0.005793103448275862,-0.0013774104683195593,-0.004965517241379311,-0.004940982706560527,-0.004413793103448276,-0.010914051841746248,-0.0038620689655172414,-0.015213257267046998,,-0.02264761391210569
80200,1810.0,-0.002486187845303867,1805.5,1812.5,1805.5,1816.5,1805.5,1817.0,1805.5,1822.5,1807.0,1831.5,1804.5,1839.5,,1852.5,-0.002486187845303867,-0.001379310344827586,-0.002486187845303867,-0.0035783099366914397,-0.002486187845303867,-0.003852504127682994,-0.002486187845303867,-0.006858710562414266,-0.0016574585635359116,-0.01173901173901174,-0.0030386740331491712,-0.016036966567001903,,-0.022941970310391364
80300,1805.5,0.0,1805.5,1810.0,1806.5,1812.5,1806.0,1816.5,1807.0,1823.5,1808.5,1831.5,1806.5,1839.5,,1852.0,0.0,-0.002486187845303867,0.0005538631957906397,-0.0038620689655172414,0.00027693159789531985,-0.006055601431323975,0.0008307947936859596,-0.009871126953660542,0.001661589587371919,-0.014196014196014196,0.0005538631957906397,-0.018483283500951346,,-0.025107991360691143
80400,1805.5,0.0005538631957906397,1806.5,1805.5,1802.0,1810.0,1807.0,1816.5,1808.5,1821.5,1809.5,1831.5,1807.0,1839.5,,1852.5,0.0005538631957906397,0.0,-0.001938521185267239,-0.002486187845303867,0.0008307947936859596,-0.006055601431323975,0.001661589587371919,-0.008783969256107603,0.002215452783162559,-0.014196014196014196,0.0008307947936859596,-0.018483283500951346,,-0.025371120107962213
80500,1806.5,-0.00249100470523111,1802.0,1805.5,1805.5,1805.5,1801.5,1816.5,1808.5,1818.5,1807.0,1832.5,1809.0,1839.5,,1853.5,-0.00249100470523111,0.0005538631957906397,-0.0005535566011624688,0.0005538631957906397,-0.0027677830058123443,-0.005505092210294523,0.0011071132023249377,-0.006598845202089634,0.0002767783005812344,-0.014188267394270123,0.0013838915029061722,-0.017939657515629245,,-0.025357431885621798
80600,1802.0,0.001942286348501665,1805.5,1806.5,1806.0,1805.5,1803.5,1812.5,1809.5,1815.0,1807.5,1831.5,1807.5,1841.0,,1851.5,0.001942286348501665,-0.00249100470523111,0.0022197558268590455,-0.001938521185267239,0.000832408435072142,-0.005793103448275862,0.004162042175360711,-0.007162534435261708,0.0030521642619311877,-0.016107016107016106,0.0030521642619311877,-0.021184139054861488,,-0.026735079665136375
80700,1805.5,0.00027693159789531985,1806.0,1802.0,1807.0,1806.5,1805.5,1810.0,1808.5,1817.0,1807.5,1833.5,1807.5,1839.5,,1852.5,0.00027693159789531985,0.001942286348501665,0.0008307947936859596,-0.0005535566011624688,0.0,-0.002486187845303867,0.001661589587371919,-0.006329113924050633,0.0011077263915812794,-0.01527133896918462,0.0011077263915812794,-0.018483283500951346,,-0.025371120107962213
80800,1806.0,0.0005537098560354374,1807.0,1805.5,1801.5,1802.0,1807.0,1805.5,1813.5,1816.5,1809.5,1834.5,1807.5,1839.5,,1850.5,0.0005537098560354374,0.00027693159789531985,-0.0024916943521594683,0.0022197558268590455,0.0005537098560354374,0.00027693159789531985,0.004152823920265781,-0.005780346820809248,0.001937984496124031,-0.01553556827473426,0.0008305647840531562,-0.018211470508290296,,-0.024047554714941907
80900,1807.0,-0.0030437188710570003,1801.5,1806.0,1803.5,1805.5,1808.5,1805.5,1812.5,1816.5,1814.5,1834.0,1806.0,1839.5,,1851.0,-0.0030437188710570003,0.0005537098560354374,-0.001936912008854455,0.0008307947936859596,0.0008301051466519093,0.0008307947936859596,0.0030437188710570003,-0.005229837599779796,0.004150525733259546,-0.014721919302071973,-0.0005534034311012728,-0.0176678445229682,,-0.02377093462992977
81000,1801.5,0.0011101859561476548,1803.5,1807.0,1805.5,1806.0,1808.5,1806.5,1813.5,1816.5,1816.0,1835.5,1805.5,1837.5,,1851.5,0.0011101859561476548,-0.0030437188710570003,0.0022203719122953097,-0.0024916943521594683,0.0038856508465167916,-0.0027677830058123443,0.006661115736885929,-0.008257638315441783,0.008048848182070497,-0.018523563061836012,0.0022203719122953097,-0.019591836734693877,,-0.027005130974885227
81100,1803.5,0.0011089548100914888,1805.5,1801.5,1807.0,1807.0,1809.5,1802.0,1812.0,1812.5,1813.5,1833.5,1804.5,1838.5,,1851.5,0.0011089548100914888,0.0011101859561476548,0.0019406709176601053,-0.001936912008854455,0.0033268644302744664,0.000832408435072142,0.0047130579428888274,-0.004965517241379311,0.0055447740504574435,-0.01636214889555495,0.0005544774050457444,-0.019037258634756596,,-0.02592492573588982
81200,1805.5,0.0008307947936859596,1807.0,1803.5,1808.5,1801.5,1808.5,1805.5,1811.5,1810.0,1816.0,1832.5,1803.0,1840.0,,1851.0,0.0008307947936859596,0.0011089548100914888,0.001661589587371919,0.0022203719122953097,0.001661589587371919,0.0,0.003323179174743838,-0.002486187845303867,0.005815563555801717,-0.014733969986357435,-0.0013846579894765993,-0.01875,,-0.024581307401404646
81300,1807.0,0.0008301051466519093,1808.5,1805.5,1808.5,1803.5,1813.5,1806.0,1810.5,1805.5,1814.5,1831.5,1801.0,1838.0,,1852.5,0.0008301051466519093,0.0008307947936859596,0.0008301051466519093,0.0019406709176601053,0.0035971223021582736,0.0005537098560354374,0.001936912008854455,0.0008307947936859596,0.004150525733259546,-0.013377013377013377,-0.003320420586607637,-0.016866158868335146,,-0.02456140350877193
81400,1808.5,0.0,1808.5,1807.0,1809.5,1805.5,1812.5,1807.0,1811.5,1805.5,1813.5,1831.5,1802.5,1838.5,,1853.0,0.0,0.0008301051466519093,0.000552944429084877,0.001661589587371919,0.002211777716339508,0.0008301051466519093,0.0016588332872546309,0.001661589587371919,0.002764722145424385,-0.012558012558012558,-0.0033176665745092617,-0.016317650258362796,,-0.024015110631408525
81500,1808.5,0.000552944429084877,1809.5,1808.5,1808.5,1807.0,1813.5,1801.5,1802.5,1806.5,1812.5,1827.0,1803.5,1839.0,,1853.5,0.000552944429084877,0.0,0.0,0.0008301051466519093,0.002764722145424385,0.0038856508465167916,-0.0033176665745092617,0.0011071132023249377,0.002211777716339508,-0.010125889436234263,-0.002764722145424385,-0.01658510059815117,,-0.024278392230914485
81600,1809.5,-0.0005526388505111909,1808.5,1808.5,1813.5,1808.5,1812.0,1803.5,1803.5,1802.0,1812.5,1826.5,1802.0,1842.5,,1852.5,-0.0005526388505111909,0.000552944429084877,0.0022105554020447637,0.000552944429084877,0.0013815971262779773,0.0033268644302744664,-0.0033158331030671458,0.004162042175360711,0.0016579165515335729,-0.0093074185600876,-0.004144791378833932,-0.01791044776119403,,-0.023211875843454792
81700,1808.5,0.002764722145424385,1813.5,1809.5,1812.5,1808.5,1811.5,1805.5,1806.5,1805.5,1813.0,1827.5,1804.5,1844.5,,1854.0,0.002764722145424385,-0.0005526388505111909,0.002211777716339508,0.0,0.0016588332872546309,0.001661589587371919,-0.001105888858169754,0.001661589587371919,0.0024882499308819463,-0.01039671682626539,-0.002211777716339508,-0.01951748441312009,,-0.02454153182308522
81800,1813.5,-0.0005514199062586159,1812.5,1808.5,1813.5,1809.5,1810.5,1807.0,1805.0,1806.0,1811.5,1822.0,1808.0,1843.5,,1851.0,-0.0005514199062586159,0.002764722145424385,0.0,0.0022105554020447637,-0.0016542597187758478,0.0035971223021582736,-0.0046870692031982355,0.004152823920265781,-0.0011028398125172319,-0.004665203073545554,-0.0030328094844223876,-0.01627339300244101,,-0.02025931928687196
81900,1812.5,0.0005517241379310345,1813.5,1813.5,1812.0,1808.5,1811.5,1808.5,1805.5,1807.0,1810.5,1821.5,1809.5,1844.5,,1849.5,0.0005517241379310345,-0.0005514199062586159,-0.00027586206896551725,0.002211777716339508,-0.0005517241379310345,0.002211777716339508,-0.0038620689655172414,0.0030437188710570003,-0.001103448275862069,-0.004940982706560527,-0.0016551724137931034,-0.01734887503388452,,-0.020005406866720737
82000,1813.5,-0.0008271298593879239,1812.0,1812.5,1811.5,1813.5,1802.5,1808.5,1807.5,1801.5,1810.5,1816.0,1808.5,1845.5,,1848.5,-0.0008271298593879239,0.0005517241379310345,-0.0011028398125172319,0.0,-0.006065618968844775,0.002764722145424385,-0.0033085194375516956,0.006661115736885929,-0.0016542597187758478,-0.0013766519823788547,-0.0027570995312930797,-0.017339474397182336,,-0.018934271030565324
82100,1812.0,-0.0002759381898454746,1811.5,1813.5,1810.5,1812.5,1803.5,1809.5,1806.5,1803.5,1811.5,1823.0,1808.5,1843.5,,1849.5,-0.0002759381898454746,-0.0008271298593879239,-0.0008278145695364238,-0.00027586206896551725,-0.004690949227373068,0.0013815971262779773,-0.0030353200883002206,0.0047130579428888274,-0.0002759381898454746,-0.006034009873834339,-0.0019315673289183224,-0.01708706265256306,,-0.0202757502027575
82200,1811.5,-0.0005520287054926856,1810.5,1812.0,1811.5,1813.5,1806.5,1808.5,1806.5,1805.5,1809.5,1823.0,1808.5,1845.5,,1847.5,-0.0005520287054926856,-0.0002759381898454746,0.0,-0.0011028398125172319,-0.002760143527463428,0.0016588332872546309,-0.002760143527463428,0.003323179174743838,-0.0011040574109853713,-0.006308283049917718,-0.0016560861164780568,-0.01842319154700623,,-0.01948579161028417
82300,1810.5,0.0005523336095001381,1811.5,1811.5,1802.5,1812.0,1805.0,1813.5,1802.5,1807.0,1808.5,1822.5,1808.5,1844.0,,1848.0,0.0005523336095001381,-0.0005520287054926856,-0.004418668876001105,-0.0008278145695364238,-0.0030378348522507597,-0.0016542597187758478,-0.004418668876001105,0.001936912008854455,-0.0011046672190002762,-0.006584362139917695,-0.0011046672190002762,-0.01816702819956616,,-0.020292207792207792
82400,1811.5,-0.0049682583494341705,1802.5,1810.5,1803.5,1811.5,1805.5,1812.5,1804.5,1808.5,1809.5,1823.5,1809.5,1844.5,,1847.5,-0.0049682583494341705,0.0005523336095001381,-0.004416229643941485,0.0,-0.0033121722329561135,-0.0005517241379310345,-0.0038642009384487995,0.0016588332872546309,-0.0011040574109853713,-0.006580751302440362,-0.0011040574109853713,-0.017891027378693414,,-0.01948579161028417
82500,1802.5,0.0005547850208044383,1803.5,1811.5,1806.5,1810.5,1807.5,1813.5,1802.5,1808.5,1809.5,1824.5,1809.5,1845.5,,1847.0,0.0005547850208044383,-0.0049682583494341705,0.002219140083217753,-0.004418668876001105,0.0027739251040221915,-0.006065618968844775,0.0,-0.0033176665745092617,0.003883495145631068,-0.012058098109070978,0.003883495145631068,-0.02329991872121376,,-0.024093123984840283
82600,1803.5,0.0016634322151372332,1806.5,1802.5,1805.0,1811.5,1806.5,1812.0,1804.5,1809.5,1809.5,1823.5,1811.5,1845.5,,1844.5,0.0016634322151372332,0.0005547850208044383,0.0008317161075686166,-0.004416229643941485,0.0016634322151372332,-0.004690949227373068,0.0005544774050457444,-0.0033158331030671458,0.0033268644302744664,-0.010967918837400604,0.004435819240365955,-0.022758060146301815,,-0.022228246137164544
82700,1806.5,-0.0008303349017437033,1805.0,1803.5,1805.5,1802.5,1806.5,1811.5,1803.5,1808.5,1810.5,1823.5,1812.0,1846.5,,1840.5,-0.0008303349017437033,0.0016634322151372332,-0.0005535566011624688,0.002219140083217753,0.0,-0.002760143527463428,-0.0016606698034874066,-0.001105888858169754,0.0022142264046498754,-0.009322731011790512,0.003044561306393579,-0.02166260492824262,,-0.018473240967128497
82800,1805.0,0.0002770083102493075,1805.5,1806.5,1807.5,1803.5,1802.5,1810.5,1801.5,1813.5,1807.5,1823.5,1814.5,1847.5,,1839.5,0.0002770083102493075,-0.0008303349017437033,0.0013850415512465374,0.0008317161075686166,-0.0013850415512465374,-0.0030378348522507597,-0.0019390581717451524,-0.0046870692031982355,0.0013850415512465374,-0.010145324924595559,0.005263157894736842,-0.023004059539918808,,-0.018755096493612396
82900,1805.5,0.0011077263915812794,1807.5,1805.0,1806.5,1806.5,1804.5,1811.5,1800.5,1812.5,1809.5,1824.5,1813.5,1845.5,,1835.5,0.0011077263915812794,0.0002770083102493075,0.0005538631957906397,-0.0005535566011624688,-0.0005538631957906397,-0.0033121722329561135,-0.0027693159789531985,-0.0038620689655172414,0.002215452783162559,-0.010413812003288572,0.004430905566325118,-0.02167434299647792,,-0.016344320348678835
83000,1807.5,-0.0005532503457814661,1806.5,1805.5,1806.5,1805.0,1802.5,1802.5,1799.5,1813.5,1807.5,1822.5,1813.0,1845.0,,1838.0,-0.0005532503457814661,0.0011077263915812794,-0.0005532503457814661,0.0013850415512465374,-0.0027662517289073307,0.0027739251040221915,-0.004426002766251729,-0.0033085194375516956,0.0,-0.00823045267489712,0.0030428769017980637,-0.02032520325203252,,-0.016594124047878127
83100,1806.5,0.0,1806.5,1807.5,1802.5,1805.5,1804.5,1803.5,1801.5,1812.0,1810.5,1822.5,1811.5,1845.0,,1837.5,0.0,-0.0005532503457814661,-0.0022142264046498754,0.0005538631957906397,-0.0011071132023249377,0.0016634322151372332,-0.0027677830058123443,-0.0030353200883002206,0.0022142264046498754,-0.008779149519890261,0.0027677830058123443,-0.02086720867208672,,-0.016870748299319727
83200,1806.5,-0.0022142264046498754,1802.5,1806.5,1804.5,1807.5,1803.5,1806.5,1799.5,1811.5,1806.5,1821.5,1811.5,1844.5,,1836.0,-0.0022142264046498754,0.0,-0.0011071132023249377,-0.0005532503457814661,-0.0016606698034874066,0.0,-0.0038748962081372822,-0.002760143527463428,0.0,-0.008234971177600879,0.0027677830058123443,-0.02060178910273787,,-0.016067538126361657
83300,1802.5,0.0011095700416088765,1804.5,1806.5,1802.5,1806.5,1801.5,1805.0,1798.5,1810.5,1807.5,1820.5,1810.5,1844.5,,1834.5,0.0011095700416088765,-0.0022142264046498754,0.0,-0.0022142264046498754,-0.0005547850208044383,-0.0013850415512465374,-0.002219140083217753,-0.004418668876001105,0.0027739251040221915,-0.009887393573194177,0.004438280166435506,-0.022770398481973434,,-0.01744344508040338
83400,1804.5,-0.0011083402604599613,1802.5,1802.5,1804.5,1806.5,1800.5,1805.5,1798.5,1811.5,1807.5,1821.5,1812.5,1842.5,,1834.0,-0.0011083402604599613,0.0011095700416088765,0.0,-0.0011071132023249377,-0.0022166805209199226,-0.0005538631957906397,-0.0033250207813798837,-0.0038642009384487995,0.0016625103906899418,-0.009332967334614329,0.004433361041839845,-0.02062415196743555,,-0.01608505997818975
83500,1802.5,0.0011095700416088765,1804.5,1804.5,1803.5,1802.5,1799.5,1807.5,1798.5,1802.5,1807.5,1821.5,1817.5,1840.5,,1841.5,0.0011095700416088765,-0.0011083402604599613,0.0005547850208044383,0.0,-0.001664355062413315,-0.0027662517289073307,-0.002219140083217753,0.0,0.0027739251040221915,-0.01043096349162778,0.008321775312066574,-0.020646563433849498,,-0.021178387184360575
83600,1804.5,-0.0005541701302299807,1803.5,1802.5,1801.5,1804.5,1801.5,1806.5,1796.5,1803.5,1806.5,1822.0,1816.5,1839.5,,1844.5,-0.0005541701302299807,0.0011095700416088765,-0.0016625103906899418,0.0,-0.0016625103906899418,-0.0011071132023249377,-0.004433361041839845,0.0005544774050457444,0.0011083402604599613,-0.009604829857299671,0.006650041562759767,-0.019026909486273443,,-0.021686093792355653
83700,1803.5,-0.0011089548100914888,1801.5,1804.5,1800.5,1802.5,1799.5,1806.5,1800.5,1806.5,1808.5,1822.5,1819.5,1840.0,,1843.0,-0.0011089548100914888,-0.0005541701302299807,-0.0016634322151372332,0.0005547850208044383,-0.0022179096201829776,-0.0016606698034874066,-0.0016634322151372332,-0.0016606698034874066,0.0027723870252287217,-0.010425240054869684,0.00887163848073191,-0.01983695652173913,,-0.021432447097124253
83800,1801.5,-0.0005550929780738274,1800.5,1803.5,1799.5,1804.5,1798.5,1802.5,1800.5,1805.0,1808.0,1823.0,1815.5,1839.5,,1846.5,-0.0005550929780738274,-0.0011089548100914888,-0.0011101859561476548,-0.0016625103906899418,-0.0016652789342214821,-0.0005547850208044383,-0.0005550929780738274,-0.0019390581717451524,0.0036081043574798777,-0.011793746571585299,0.007771301693033583,-0.020657787442239738,,-0.024370430544272948
83900,1800.5,-0.0005554012774229381,1799.5,1801.5,1801.5,1803.5,1798.5,1804.5,1803.0,1805.5,1808.5,1822.5,1815.5,1839.0,,1846.5,-0.0005554012774229381,-0.0005550929780738274,0.0005554012774229381,-0.0016634322151372332,-0.0011108025548458762,-0.0022166805209199226,0.0013885031935573452,-0.0027693159789531985,0.004443210219383505,-0.012071330589849109,0.00833101916134407,-0.020935290918977705,,-0.024911995667479016
84000,1799.5,0.0011114198388441233,1801.5,1800.5,1799.5,1801.5,1798.5,1802.5,1802.5,1807.5,1808.5,1821.5,1816.5,1839.0,,1848.5,0.0011114198388441233,-0.0005554012774229381,0.0,-0.0011101859561476548,-0.0005557099194220616,-0.001664355062413315,0.0016671297582661851,-0.004426002766251729,0.005001389274798555,-0.012077957727147955,0.009447068630175049,-0.021479064709081022,,-0.026507979442791454
84100,1801.5,-0.0011101859561476548,1799.5,1799.5,1798.5,1800.5,1796.5,1804.5,1804.5,1806.5,1808.5,1821.5,1815.5,1839.0,,1846.5,-0.0011101859561476548,0.0011114198388441233,-0.0016652789342214821,0.0005554012774229381,-0.002775464890369137,-0.0016625103906899418,0.0016652789342214821,-0.0027677830058123443,0.0038856508465167916,-0.010979961570134504,0.007771301693033583,-0.020391517128874388,,-0.024370430544272948
